Format,2.0E,
Memory Length,10000,Memory Length,10000,
IntpDistance,0,IntpDistance,0,
Trigger Address,4949,Trigger Address,4949,
Trigger Level,1.480E+01,Trigger Level,1.480E+01,
Source,CH1,Source,CH2,
Vertical Units,V,Vertical Units,V,
Vertical Units Div,0,Vertical Units Div,0,
Vertical Units Extend Div,16,Vertical Units Extend Div,16,
Label, ,Label, ,
Probe Type,0,Probe Type,0,
Probe Ratio,1.000E+00,Probe Ratio,1.000E+00,
Vertical Scale,5.000E-01,Vertical Scale,1.000E+01,
Vertical Position,-4.000E-02,Vertical Position,0.000E+00,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,2.000E-02,Horizontal Scale,2.000E-02,
Horizontal Position,1.000E-03,Horizontal Position,1.000E-03,
Horizontal Mode,Main,Horizontal Mode,Main,
SincET Mode,Real Time,SincET Mode,Real Time,
Sampling Period,2.000E-05,Sampling Period,2.000E-05,
Horizontal Old Scale,2.000E-02,Horizontal Old Scale,2.000E-02,
Horizontal Old Position,1.000E-03,Horizontal Old Position,1.000E-03,
Firmware,V1.34,Firmware,V1.34,
Time,15-Jul-23 21:26:15,Time,15-Jul-23 21:26:15,
Mode,Detail,Mode,Detail,
Waveform Data,,Waveform Data,,
-9.587999e-02,-0.440000,-9.587999e-02,-30.000000,
-9.585999e-02,-0.440000,-9.585999e-02,-30.400000,
-9.583999e-02,-0.440000,-9.583999e-02,-30.000000,
-9.581999e-02,-0.440000,-9.581999e-02,-30.400000,
-9.579999e-02,-0.440000,-9.579999e-02,-30.400000,
-9.577999e-02,-0.440000,-9.577999e-02,-30.400000,
-9.575999e-02,-0.440000,-9.575999e-02,-30.000000,
-9.573999e-02,-0.440000,-9.573999e-02,-30.000000,
-9.571999e-02,-0.440000,-9.571999e-02,-30.400000,
-9.569999e-02,-0.440000,-9.569999e-02,-30.000000,
-9.567999e-02,-0.440000,-9.567999e-02,-30.400000,
-9.565999e-02,-0.440000,-9.565999e-02,-30.400000,
-9.563999e-02,-0.440000,-9.563999e-02,-30.400000,
-9.561999e-02,-0.440000,-9.561999e-02,-30.000000,
-9.559999e-02,-0.440000,-9.559999e-02,-30.000000,
-9.557999e-02,-0.460000,-9.557999e-02,-30.400000,
-9.555999e-02,-0.460000,-9.555999e-02,-30.400000,
-9.553999e-02,-0.440000,-9.553999e-02,-30.000000,
-9.551999e-02,-0.460000,-9.551999e-02,-30.000000,
-9.549999e-02,-0.440000,-9.549999e-02,-30.000000,
-9.547999e-02,-0.440000,-9.547999e-02,-30.000000,
-9.545999e-02,-0.440000,-9.545999e-02,-30.400000,
-9.543999e-02,-0.440000,-9.543999e-02,-30.400000,
-9.541999e-02,-0.460000,-9.541999e-02,-30.000000,
-9.539999e-02,-0.440000,-9.539999e-02,-30.400000,
-9.537999e-02,-0.460000,-9.537999e-02,-30.400000,
-9.535999e-02,-0.440000,-9.535999e-02,-30.400000,
-9.533999e-02,-0.440000,-9.533999e-02,-30.400000,
-9.531999e-02,-0.440000,-9.531999e-02,-30.000000,
-9.529999e-02,-0.440000,-9.529999e-02,-30.400000,
-9.527999e-02,-0.440000,-9.527999e-02,-30.400000,
-9.525999e-02,-0.440000,-9.525999e-02,-30.400000,
-9.523999e-02,-0.440000,-9.523999e-02,-30.400000,
-9.521999e-02,-0.440000,-9.521999e-02,-30.400000,
-9.519999e-02,-0.440000,-9.519999e-02,-30.400000,
-9.517999e-02,-0.440000,-9.517999e-02,-30.000000,
-9.515999e-02,-0.440000,-9.515999e-02,-30.000000,
-9.513999e-02,-0.440000,-9.513999e-02,-30.400000,
-9.511999e-02,-0.440000,-9.511999e-02,-30.000000,
-9.509999e-02,-0.440000,-9.509999e-02,-30.000000,
-9.507999e-02,-0.440000,-9.507999e-02,-30.000000,
-9.505999e-02,-0.440000,-9.505999e-02,-30.400000,
-9.503999e-02,-0.440000,-9.503999e-02,-30.400000,
-9.501999e-02,-0.440000,-9.501999e-02,-30.400000,
-9.499999e-02,-0.440000,-9.499999e-02,-30.400000,
-9.497999e-02,-0.460000,-9.497999e-02,-30.400000,
-9.495999e-02,-0.440000,-9.495999e-02,-30.400000,
-9.493999e-02,-0.440000,-9.493999e-02,-30.400000,
-9.491999e-02,-0.460000,-9.491999e-02,-30.000000,
-9.489999e-02,-0.440000,-9.489999e-02,-30.000000,
-9.487999e-02,-0.440000,-9.487999e-02,-30.000000,
-9.485999e-02,-0.440000,-9.485999e-02,-30.400000,
-9.483999e-02,-0.440000,-9.483999e-02,-30.000000,
-9.481999e-02,-0.440000,-9.481999e-02,-30.400000,
-9.479999e-02,-0.420000,-9.479999e-02,-30.000000,
-9.477999e-02,-0.440000,-9.477999e-02,-30.000000,
-9.475999e-02,-0.440000,-9.475999e-02,-30.400000,
-9.473999e-02,-0.440000,-9.473999e-02,-30.400000,
-9.471999e-02,-0.440000,-9.471999e-02,-30.400000,
-9.469999e-02,-0.440000,-9.469999e-02,-30.000000,
-9.467999e-02,-0.440000,-9.467999e-02,-30.000000,
-9.465999e-02,-0.440000,-9.465999e-02,-30.400000,
-9.463999e-02,-0.440000,-9.463999e-02,-30.000000,
-9.461999e-02,-0.440000,-9.461999e-02,-30.400000,
-9.459999e-02,-0.440000,-9.459999e-02,-30.400000,
-9.457999e-02,-0.460000,-9.457999e-02,-30.400000,
-9.455999e-02,-0.440000,-9.455999e-02,-30.400000,
-9.453999e-02,-0.440000,-9.453999e-02,-30.000000,
-9.451999e-02,-0.440000,-9.451999e-02,-30.400000,
-9.449999e-02,-0.440000,-9.449999e-02,-30.000000,
-9.447999e-02,-0.440000,-9.447999e-02,-30.000000,
-9.445999e-02,-0.420000,-9.445999e-02,-30.000000,
-9.443999e-02,-0.440000,-9.443999e-02,-30.000000,
-9.441999e-02,-0.440000,-9.441999e-02,-30.400000,
-9.439999e-02,-0.440000,-9.439999e-02,-30.400000,
-9.437999e-02,-0.460000,-9.437999e-02,-30.000000,
-9.435999e-02,-0.420000,-9.435999e-02,-30.000000,
-9.433999e-02,-0.440000,-9.433999e-02,-30.000000,
-9.431999e-02,-0.440000,-9.431999e-02,-30.400000,
-9.429999e-02,-0.420000,-9.429999e-02,-30.000000,
-9.427999e-02,-0.420000,-9.427999e-02,-30.400000,
-9.425999e-02,-0.440000,-9.425999e-02,-30.000000,
-9.423999e-02,-0.440000,-9.423999e-02,-30.000000,
-9.421999e-02,-0.440000,-9.421999e-02,-30.000000,
-9.419999e-02,-0.420000,-9.419999e-02,-30.000000,
-9.417999e-02,-0.440000,-9.417999e-02,-30.000000,
-9.415999e-02,-0.420000,-9.415999e-02,-30.000000,
-9.413999e-02,-0.440000,-9.413999e-02,-30.000000,
-9.411999e-02,-0.420000,-9.411999e-02,-30.400000,
-9.409999e-02,-0.440000,-9.409999e-02,-30.400000,
-9.407999e-02,-0.440000,-9.407999e-02,-30.000000,
-9.405999e-02,-0.420000,-9.405999e-02,-30.400000,
-9.403999e-02,-0.440000,-9.403999e-02,-30.400000,
-9.401999e-02,-0.420000,-9.401999e-02,-30.000000,
-9.399999e-02,-0.420000,-9.399999e-02,-30.400000,
-9.397999e-02,-0.440000,-9.397999e-02,-30.400000,
-9.395999e-02,-0.420000,-9.395999e-02,-30.000000,
-9.393999e-02,-0.440000,-9.393999e-02,-30.000000,
-9.391999e-02,-0.420000,-9.391999e-02,-30.000000,
-9.389999e-02,-0.440000,-9.389999e-02,-30.000000,
-9.387999e-02,-0.440000,-9.387999e-02,-30.400000,
-9.385999e-02,-0.400000,-9.385999e-02,-30.000000,
-9.383999e-02,-0.440000,-9.383999e-02,-30.000000,
-9.381999e-02,-0.420000,-9.381999e-02,-30.000000,
-9.379999e-02,-0.420000,-9.379999e-02,-30.400000,
-9.377999e-02,-0.440000,-9.377999e-02,-30.000000,
-9.375999e-02,-0.420000,-9.375999e-02,-30.400000,
-9.373999e-02,-0.420000,-9.373999e-02,-30.400000,
-9.371999e-02,-0.420000,-9.371999e-02,-30.400000,
-9.369999e-02,-0.440000,-9.369999e-02,-30.400000,
-9.367999e-02,-0.420000,-9.367999e-02,-30.000000,
-9.365999e-02,-0.420000,-9.365999e-02,-30.400000,
-9.363999e-02,-0.440000,-9.363999e-02,-30.400000,
-9.361999e-02,-0.420000,-9.361999e-02,-30.000000,
-9.359999e-02,-0.420000,-9.359999e-02,-30.000000,
-9.357999e-02,-0.440000,-9.357999e-02,-30.000000,
-9.355999e-02,-0.440000,-9.355999e-02,-30.400000,
-9.353999e-02,-0.440000,-9.353999e-02,-30.000000,
-9.351999e-02,-0.420000,-9.351999e-02,-30.000000,
-9.349999e-02,-0.420000,-9.349999e-02,-30.000000,
-9.347999e-02,-0.420000,-9.347999e-02,-30.400000,
-9.345999e-02,-0.400000,-9.345999e-02,-30.000000,
-9.343999e-02,-0.440000,-9.343999e-02,-30.400000,
-9.341999e-02,-0.420000,-9.341999e-02,-30.400000,
-9.339999e-02,-0.400000,-9.339999e-02,-30.400000,
-9.337999e-02,-0.420000,-9.337999e-02,-30.400000,
-9.335999e-02,-0.440000,-9.335999e-02,-30.000000,
-9.333999e-02,-0.420000,-9.333999e-02,-30.400000,
-9.331999e-02,-0.420000,-9.331999e-02,-30.000000,
-9.329999e-02,-0.440000,-9.329999e-02,-30.000000,
-9.327999e-02,-0.420000,-9.327999e-02,-30.400000,
-9.325999e-02,-0.420000,-9.325999e-02,-30.400000,
-9.323999e-02,-0.440000,-9.323999e-02,-30.000000,
-9.321999e-02,-0.420000,-9.321999e-02,-30.000000,
-9.319999e-02,-0.420000,-9.319999e-02,-30.400000,
-9.317999e-02,-0.420000,-9.317999e-02,-30.400000,
-9.315999e-02,-0.440000,-9.315999e-02,-30.400000,
-9.313999e-02,-0.420000,-9.313999e-02,-30.000000,
-9.311999e-02,-0.400000,-9.311999e-02,-30.000000,
-9.309999e-02,-0.440000,-9.309999e-02,-30.400000,
-9.307999e-02,-0.420000,-9.307999e-02,-30.400000,
-9.305999e-02,-0.420000,-9.305999e-02,-30.000000,
-9.303999e-02,-0.420000,-9.303999e-02,-30.000000,
-9.301999e-02,-0.420000,-9.301999e-02,-30.000000,
-9.299999e-02,-0.420000,-9.299999e-02,-30.000000,
-9.297999e-02,-0.420000,-9.297999e-02,-30.000000,
-9.295999e-02,-0.440000,-9.295999e-02,-30.400000,
-9.293999e-02,-0.420000,-9.293999e-02,-30.400000,
-9.291999e-02,-0.420000,-9.291999e-02,-30.000000,
-9.289999e-02,-0.420000,-9.289999e-02,-30.000000,
-9.287999e-02,-0.420000,-9.287999e-02,-30.400000,
-9.285999e-02,-0.400000,-9.285999e-02,-30.000000,
-9.283999e-02,-0.420000,-9.283999e-02,-30.000000,
-9.281999e-02,-0.440000,-9.281999e-02,-30.000000,
-9.279999e-02,-0.420000,-9.279999e-02,-30.400000,
-9.277999e-02,-0.400000,-9.277999e-02,-30.400000,
-9.275999e-02,-0.420000,-9.275999e-02,-30.400000,
-9.273999e-02,-0.420000,-9.273999e-02,-30.000000,
-9.271999e-02,-0.400000,-9.271999e-02,-30.000000,
-9.269999e-02,-0.420000,-9.269999e-02,-30.400000,
-9.267999e-02,-0.420000,-9.267999e-02,-30.000000,
-9.265999e-02,-0.420000,-9.265999e-02,-30.000000,
-9.263999e-02,-0.400000,-9.263999e-02,-30.400000,
-9.261999e-02,-0.420000,-9.261999e-02,-30.000000,
-9.259999e-02,-0.420000,-9.259999e-02,-30.400000,
-9.257999e-02,-0.400000,-9.257999e-02,-30.400000,
-9.255999e-02,-0.420000,-9.255999e-02,-30.400000,
-9.253999e-02,-0.420000,-9.253999e-02,-30.400000,
-9.251999e-02,-0.400000,-9.251999e-02,-30.400000,
-9.249999e-02,-0.420000,-9.249999e-02,-30.000000,
